Unnamed: 0,cefr,text_corrected,learner_id
175007,A1,"I think you should buy purple top ,and blue sweatshirt is nice.How about orange summer skirt,this it fit you,and fit the red hat.",85228
60885,A1,"Hi! My name is Martine.I'm fifty-four years old.I'm from Paris in France.I live in Reunion Island. There are six people in my family :my mother, my father, two sons, my husband and I. My mother is seventy-seven years old and my father is eighty-eight years old. My sons are thirty-two years old and twenty-eight years old.They live in France with my mother and father. See you! Martine",88138
81691,A1,Hi! My name's Renan. I'm twenty-four. I have a black and short hair. I'm small and slim. My eyes are brown.,19590
140244,A1,"Hi Dino, sorry, I'm busy. Right now I'm studying english and then, I have a dinner with my husband. How about tomorrow, in the afternoon, at 3 o''clock? I can prepare a chocolate cake and juice fruit for us.%%",98391
36402,A1,"sixteen keyboards, twelve desks, fourteen chairs and one table. Another consumption materials would be: thirty pens and fifteen pencils. Would you like other information? regards.Evander",142459
96413,A1,"Hi! This is the menu of food.There are chicken,rice,vegetables,ice cream and cheese.I think you will like them. thanks. Nick",67325
8710,A1,"hi, my name is juan mandola and my phone number is #########. I am from venezuela but in this moment I am resident in Milan Italy. I am informatics technician but now i am working how operator machine in the international enterprise.",15789
105158,A1,My name is Jeff. I get up at seven-thirty in the morning every day. I get to work at eight o'clock I usually have lunch at twelve o'clock. I usually go home at seventeen-thirty every day.,170324
101011,A1,"Hi, my name is liang in. I'm a student. I study in school. My favorite day is Saturday. On Saturday, I get up at 9 o'clock in the morning. I have a shower, brush my teeth and play computer games. I have lunch at 1:30 in the afternoon. In the afternoon, I play basketball at 4 o'clock. I have dinner at 7 o'clock in evening. I meet friends. We go to watch a movie. I go to bed at 11 o'clock. I love Saturday. What day do you like?",18194
165222,A1,On saturday li goes swimming at half past eleven.At 12:30 he eats lunch. He reads emails at 4 o'clock. He eats dinner at 6 o'clock. He watches TV at 10;00 o'clock .,60135
180644,A1,"Name: Deity . Age:39 . birthday: 22 november . Like doing : listening to music , go in for sport ,reading. Lives in : Moscow , Russia. favorite Season: autumn . animal : dogs . Time : evening . Day :Friday . Number : 7",22080
53340,A1,"I live in Campinas, Brazil. It's crowded city, but I like the temple, it's beautiful. Come here, to nice. eye.",108452
154116,A1,Hi! There are two family; my brother and I. My brother is thirty-one. I can speak Japanese only. I can play the guitar. I can't play the piano.,107774
14279,A1,"bello teacher. My name's Bruno. I have 30 years old and i live in Salvador, Bahia, Brazil. I like study english, but i don't have time in this last years to study. now i'm go to study, talk and learn",89429
95562,A1,"Hi! This is the menu: dinner will be served at chicken, rice,vegetables and cheese. lesser will be served ice cream. See you at dinner, by.",4555
44095,A1,"Hi! My name's Vigilius, i'm from Brazil, i'm twenty-one, currently i'm living in Salvador, northest of Brazil, with my mather. I have a Brother and a dog. Nice to meet you",41321
146783,A1,"My name's Jefferson. I'm from Brazil. I love sunny weather because i like sports like soccer, volleyball and also swim in the sea. I can't playing an instrument, but like music and to dance. What do you like doing?%%",174687
147582,A1,"Hi,my name is Jacky.I like playing basketball.I like swimming,but I don't like football.Because I think this sport is dangerous. I like swimming and reading. I can speak English ,but a little.I like to make friends.%% I like to ride bike.",75722
17932,A1,"Hi, My name's Cecilia Oliver, I'm 13 years old and my birthday is december 27. I love english because I love songs in english and I think that English today is very important for anyone who wants a good future.",83034
78057,A1,"My name's Pietro,i have 33 years old. I have big green eyes and long brown hair. I am tall and slim. I have big arms and big hands. I am happy.",153760
93725,A1,Hi! This is the menu for dinner: The starter is a salad of vegetables and the main course is a rice and fried chicken. The dessert is ice cream of vanilla. I hope you like ! eye. Tatian.,95500
88770,A1,"Hey people, follow the menu tonish: Startex: soup and cheese Main course: chicken, rice, vegetables and cheese drink: Coke or Orange juice dessert: take with ice cream",82847
107193,A1,"Tiffany invites you ,my good friend to my birthday Party . Hi,I'm 30 years old on Saturday.I'm having a party on my home.Let's eat cake,sing,dance and play games.The party sorter at 7o'clock in the evening. Hope you can come! Tiffany Dec 1st",5580
15403,A1,"xxx@vol.com.br my name is mangel, i like to study english. I want what that curse went help me on the future. I am need it. If to depend of me all to be well. Good bye, mangel.",80892
160724,A1,"I get up at 11:30am.go swimming,a t12:30.eat lunch.4:00pm.read avail.6:00pm.eat dinner.My freend11:00.go to the Park.11:30.play tennis.3:00pm.go shopping.",165256
143629,A1,My name's Marco. I'm from Brazil and I can speak Portuguese and little English. I like swimming and I can playing basketball. I can play drums and singing. I can't cook but I like the Brazilian foods. I like watching sports.,37191
81272,A1,Name: Daniel Age: 32 hair: blonde Describe yourself: I'm strong I'm happy. I have three million dolores in my count. I have two helicopters. I have blonde hair and blue eyes.,101277
82776,A1,This light red shirt is 30 dollars. This black skirt is 25 dollars. This dark red pants is 20 dollars. These light gray dresses are 40 dollars. These dark orange dresses are 45 dollars. This blue shirt is 20 dollars. these bag are 15 dollars. These blue shoes are 25 dollars.,142072
74315,A1,Hi! My mane's Mell Campos. I'm 31. I'm from Brazil. I live in Recife. I'm a designer. I work in an office. I don't like my job.,37710
122549,A1,"The clothes shop has a sale. They have sneakers which sales 69 dollars for each, they have belts, 29 dollars for each, the have pants ,39.99 dollars for each, they have shoes ,59 dollars for each,they have sweaters and shits. Do you want to buy those clothes?",125022
141966,A1,"My name's Sonia. I'm from Italy. I live to Parasita (Le). I can play tennis and riding horse. I love swimming in the sea and enjoy long walks on the beach. I can speak Italian, I can't speak many languages but I like to learn English. I love travel.",120996
159198,A1,"Hi, my name''s is Rogelio. I from Mexico. I''m twenty-six year. I study engineering. They are four people in my family: my mother and my two sister''s. My mother''s forty-five and my two sister''s twenty-seven and eighteen. They live in Mexico City.%% I can speak three languages: Spanish and French. I can swim, skate and drive. I can''t dance and sing. eye.",43736
102509,A1,"My name's Jos. I'm a teacher. I work in a school, monday to saturday. My favorite day is sunday, because I'm off. I get up at 11 o'clock in the morning on sunday, have shower, brush my teeth and walk the dog. In the afternoon I play soccer. In the evening I go to the movies",152802
115917,A1,"Istanbul is very beautiful in spring and summer. In summer the weather is warm and sunny not very hot. We play soccer and basketball. In spring it's cool and windy. We go go to the park in this season. In winter it's very cold. It's sometimes snowy. It's usually rainy. We wear coats,hats,gloves and go shopping center. The autumn is good too. In autumn we eat out, play tennis.",129755
145571,A1,"My name is Carol. I live in Taiwan. I can cook and like to do cakes. I like listening to music and reading books. I don't like playing basketball and football. I can speak chinese and English. I can't drive a care, but I practice it on weekend.",165727
91102,A1,"Hi, Pete, Jon and Becky, This is the menu which I'm preparing for you: - chicken with vegetables,rice, cheese and ice cream. I hope you will enjoy the food. I'm waiting for you next Friday on 7pm See you",148821
24901,A1,"Hi, my name's Fausto Borgatto. I'm from Brasil. How are you? I'm fine, thank's. I like's speaking english. Thank you.",49909
101725,A1,"Hi . my name is Saad , my favorite day is Sunday . I get up at 7 A.M then I have breakfast after that I go to playground with my friends then play football in the afternoon I have lunch at 1 P.M . i go to cinema at 4 P.M then I meet my friends in the evening I watch movie then Igo to bed at 11P.M . thanks. Best wishes Saad",124929
81928,A1,"Hi, I am Lisa, I am tall and slim, I have long, brown hair and a young face. I am happy and strong. nice to meet you. thanks, Lisa",7056
128286,A1,"Hi! welcome to my house. There is a showing mall near my house. Next to the showing mall is a library, opposite the library are a good restaurants on vasconcelos street. The park is on Cunza street, and left there is a bank.",19537
108168,A1,"Lily invites you To her birthday party. I'm 41 years old on Wednesday, March 7rd, and I'm having a party. On my birthday, I like to have dinner, eat cake,listen to music and paly party games. The party is at my house. it starts at 8 o'clock. Hope you can come.",85184
33577,A1,My name is Rachel.I come from Nantung city kiangs province.I've worked over 10 years as an account.I wish I could get more promotion in my job through studying English by EF.,16726
12070,A1,"Hi, teacher my name's Giliana de Paula. What's your name? Nice to meet you! I'm from Guiana- Brazil. I am very happy, because I am studying english.",106868
218545,A2,fellow! I really love dogs! I walk the dog in the afternoon every day. I feed the dog at 8 am. and at 5 pm. every day. Also I like video games. I surf the internet and play computer games every night. I never do yoga or play the guitar. See you soon. Dmitri.,26803
320515,A2,"bello charlie, yesterday evening I went to the new restaurant opened in the city last week. initially, I liked the intendiment, bad over time, nothing has improved. The first dish we came damaged, and just then I left with my wife. Bad week we'll dine at the new restaurant will be opening across the city. I passed that there will be very organized and great food to offer. Have a nice day friend, goodbye.",68812
